rms1,rms2,rms3,corr12,corr13,corr23,plv_low_12,plv_mid_23,plv_high_13,pac_low_high_13,pac_low_mid_12,g12,g13,g23,lam
0.0012517886628270252,9.37197661513771e-06,2.0586373589372604e-06,-0.7560596513373129,-0.9947290822501677,0.8148119639975084,1.0,1.0,1.0,0.02714577474944179,0.045224389850239896,0.0,0.05,0.05,0.01
0.0012517886628024709,9.371976387451424e-06,2.0586410312370684e-06,-0.7560596981237999,-0.994729080281574,0.8148120431239898,1.0,1.0,1.0,0.026748841093079272,0.044671606857366424,0.0,0.05,0.05,0.03
0.0012517761667578521,9.10458696104798e-06,1.3933136681706542e-06,-0.8122562608865673,-0.9914958068453514,0.8360784668741672,1.0,1.0,1.0,0.028172996918528204,0.04292615761352805,0.02,0.0,0.0,0.0
0.0012517761667422233,9.104586794146068e-06,1.393314161464372e-06,-0.8122562895146925,-0.9914958250136274,0.8360785692495292,1.0,1.0,1.0,0.026779139398844614,0.04396669698654452,0.02,0.0,0.0,0.01
0.0012517761667111152,9.10458646034205e-06,1.393315148063058e-06,-0.8122563467708102,-0.9914958613498525,0.836078773999275,1.0,1.0,1.0,0.027146799761009813,0.045402805533996775,0.02,0.0,0.0,0.03
0.0012517761689847318,9.102508042353738e-06,1.3917131054902126e-06,-0.8125089950999134,-0.991566008733446,0.835323383672917,1.0,1.0,1.0,0.027143582954830537,0.0451540137894005,0.02,0.0,0.02,0.0
0.0012517761689692347,9.102507876739186e-06,1.3917136155025837e-06,-0.8125090234571436,-0.9915660269423415,0.8353234871674092,1.0,1.0,1.0,0.02719427528897925,0.04320382857264017,0.02,0.0,0.02,0.01
0.0012517761689382555,9.102507545515753e-06,1.391714635538969e-06,-0.8125090801714722,-0.991566063359805,0.8353236941554032,1.0,1.0,1.0,0.027250623988169066,0.04269847181639431,0.02,0.0,0.02,0.03
0.0012517761723157587,9.099404870447473e-06,1.3894630358315463e-06,-0.8128850393781795,-0.991663998510928,0.834200065052751,1.0,1.0,1.0,0.02714950414120446,0.04427674255898772,0.02,0.0,0.05,0.0
0.0012517761723002288,9.09940470676734e-06,1.389463570911628e-06,-0.8128850673314996,-0.9916640167963993,0.8342001701906752,1.0,1.0,1.0,0.028040988742431112,0.04270935295612343,0.02,0.0,0.05,0.01
0.0012517761722693804,9.099404379407245e-06,1.3894646410826437e-06,-0.8128851232380072,-0.9916640533670152,0.8342003804655187,1.0,1.0,1.0,0.02675731093756682,0.04489233348121626,0.02,0.0,0.05,0.03
0.0012517724573295878,9.10458803391667e-06,1.574239897247808e-06,-0.8122563292225449,-0.9942474210590456,0.8526680806684023,1.0,1.0,1.0,0.02728614259207349,0.04226789406972475,0.02,0.02,0.0,0.0
0.0012517724573152956,9.1045878875214e-06,1.574241071701945e-06,-0.8122563541046779,-0.9942474244747762,0.8526681356602572,1.0,1.0,1.0,0.02725335308331809,0.04271396560017433,0.02,0.02,0.0,0.01
0.0012517724572868663,9.104587594729864e-06,1.5742434206177166e-06,-0.8122564038688228,-0.9942474313061738,0.8526682456435821,1.0,1.0,1.0,0.0272029072234421,0.04333216312929882,0.02,0.02,0.0,0.03
0.0012517724686493324,9.102556549049548e-06,1.5757773753892036e-06,-0.8125003946997811,-0.9943386127069134,0.8521212171393927,1.0,1.0,1.0,0.02677720859741101,0.044029701841877385,0.02,0.02,0.02,0.0
0.0012517724686350847,9.102556403931167e-06,1.5757785627430185e-06,-0.812500419321818,-0.9943386161094173,0.8521212727834154,1.0,1.0,1.0,0.02675119232038513,0.04450237073810705,0.02,0.02,0.02,0.01
0.0012517724686066081,9.102556113692397e-06,1.5757809374591969e-06,-0.8125004685657705,-0.9943386229143555,0.8521213840710641,1.0,1.0,1.0,0.027252413430159727,0.042534602919205806,0.02,0.02,0.02,0.03
0.0012517724856172556,9.099524453189776e-06,1.5782147892292293e-06,-0.8128634998870474,-0.9944702181384601,0.8513053702632684,1.0,1.0,1.0,0.02720283968267671,0.04364868677114904,0.02,0.02,0.05,0.0
0.0012517724856031503,9.099524309984013e-06,1.5782159957661577e-06,-0.8128635241211224,-0.994470221530484,0.8513054268701603,1.0,1.0,1.0,0.028036775775310382,0.04316116575010951,0.02,0.02,0.05,0.01
0.0012517724855748056,9.099524023571855e-06,1.5782184088478703e-06,-0.812863572589148,-0.9944702283144702,0.8513055400835375,1.0,1.0,1.0,0.0267667912886722,0.045114838749742966,0.02,0.02,0.05,0.03
0.0012517674080101294,9.104589618385111e-06,2.0468047271534624e-06,-0.8122565283964859,-0.9944851190302787,0.8647811605464042,1.0,1.0,1.0,0.027246617022203958,0.04300404617187633,0.02,0.05,0.0,0.0
0.0012517674079977194,9.104589502748648e-06,2.046806481677979e-06,-0.8122565476597065,-0.9944851186364727,0.8647811885768284,1.0,1.0,1.0,0.027595245192696075,0.04265237960751892,0.02,0.05,0.0,0.01
0.0012517674079731943,9.104589271478955e-06,2.046809990730313e-06,-0.8122565861860254,-0.9944851178488532,0.8647812446374956,1.0,1.0,1.0,0.026767759982733154,0.044671594389810526,0.02,0.05,0.0,0.03
0.0012517674329688895,9.102629286834768e-06,2.0513906731985e-06,-0.8124875889907754,-0.9945845915959142,0.8644192935802957,1.0,1.0,1.0,0.027219883627399247,0.043431881731995046,0.02,0.05,0.02,0.0
0.0012517674329566603,9.102629172458353e-06,2.051392434355694e-06,-0.8124876080081718,-0.9945845911546619,0.8644193218975348,1.0,1.0,1.0,0.0267641397805942,0.044584651554023906,0.02,0.05,0.02,0.01
0.001251767432932163,9.102628943710618e-06,2.051395956672908e-06,-0.8124876460428389,-0.9945845902721535,0.8644193785318348,1.0,1.0,1.0,0.027202007626039477,0.043077472064643574,0.02,0.05,0.02,0.03
0.0012517674703924956,9.099703821115952e-06,2.0583511994250976e-06,-0.8128312761534037,-0.9947304706222371,0.8638779362366273,1.0,1.0,1.0,0.027168858549738852,0.04431054076920847,0.02,0.05,0.05,0.0
0.0012517674703803822,9.099703708629746e-06,2.0583529703927996e-06,-0.8128312948038853,-0.994730470114702,0.8638779649785274,1.0,1.0,1.0,0.026768780954079426,0.0440265369808761,0.02,0.05,0.05,0.01
0.0012517674703560672,9.099703483660031e-06,2.058356512331909e-06,-0.8128313321047296,-0.9947304690996259,0.8638780224621486,1.0,1.0,1.0,0.02717020517663641,0.044096357814477904,0.02,0.05,0.05,0.03
0.0012517449346769194,8.751290857887778e-06,1.3933136681706686e-06,-0.862823042314085,-0.9914957920937604,0.8798920750984054,1.0,1.0,1.0,0.0636845718866527,0.07523906585545684,0.05,0.0,0.0,0.0
0.0012517449346615705,8.75129071072459e-06,1.3933141213234632e-06,-0.8628230602306523,-0.9914958072524852,0.8798921461420671,1.0,1.0,1.0,0.026762169723539442,0.04465437391966668,0.05,0.0,0.0,0.01
0.0012517449346307928,8.751290416399494e-06,1.3933150276397657e-06,-0.8628230960637339,-0.991495837569696,0.8798922882287472,1.0,1.0,1.0,0.026780948122500193,0.043926376989879126,0.05,0.0,0.0,0.03
0.0012517449402441748,8.749361248030342e-06,1.3916530890749467e-06,-0.8629881171980022,-0.9915626314709994,0.8791716722931723,1.0,1.0,1.0,0.026771785287887838,0.044184222911569475,0.05,0.0,0.02,0.0
0.0012517449402289329,8.74936110186408e-06,1.391653557943995e-06,-0.8629881349768931,-0.9915626466435659,0.8791717443885047,1.0,1.0,1.0,0.026751839257033623,0.04431659751827297,0.05,0.0,0.02,0.01
0.0012517449401982983,8.749360809531855e-06,1.3916544956930815e-06,-0.8629881705346062,-0.9915626769884586,0.8791718885785155,1.0,1.0,1.0,0.027146526354002953,0.04489163337097977,0.05,0.0,0.02,0.03
0.0012517449485715927,8.746479891717648e-06,1.3893081781520342e-06,-0.8632339517838011,-0.9916554018304953,0.878098370483272,1.0,1.0,1.0,0.027176087971540672,0.04368752862585442,0.05,0.0,0.05,0.0
0.0012517449485563855,8.746479747042369e-06,1.389308670590194e-06,-0.8632339693573841,-0.9916554170402069,0.8780984441303913,1.0,1.0,1.0,0.02717604800241405,0.04382492706214567,0.05,0.0,0.05,0.01
0.0012517449485258507,8.746479457691643e-06,1.3893096554773564e-06,-0.8632340045044967,-0.9916554474593849,0.8780985914239684,1.0,1.0,1.0,0.027208008307765635,0.04352989760764107,0.05,0.0,0.05,0.03
0.0012517412252419837,8.751293095907312e-06,1.5742331334748146e-06,-0.8628230030149606,-0.9942474541329024,0.8955828133585664,1.0,1.0,1.0,0.026769816907382622,0.044610497660266,0.05,0.02,0.0,0.0
0.0012517412252279225,8.751292962817488e-06,1.5742342361784243e-06,-0.8628230194029923,-0.9942474572075753,0.8955828475130574,1.0,1.0,1.0,0.02804130869634221,0.04316582288930758,0.05,0.02,0.0,0.01
0.0012517412251998007,8.751292696637308e-06,1.5742364415931872e-06,-0.8628230521790116,-0.9942474633568781,0.8955829158218385,1.0,1.0,1.0,0.027187466601363,0.043772341904697476,0.05,0.02,0.0,0.03
0.001251741239839735,8.749399717066755e-06,1.575655659466056e-06,-0.8629837487847033,-0.994338306400698,0.8950561456863453,1.0,1.0,1.0,0.0274579931237443,0.047334177085578646,0.05,0.02,0.02,0.0
0.0012517412398257099,8.74939958495596e-06,1.5756567743585163e-06,-0.8629837650402101,-0.9943383094345746,0.8950561804682217,1.0,1.0,1.0,0.026760130847412467,0.04495291331614272,0.05,0.02,0.02,0.01
0.0012517412397976008,8.749399320737432e-06,1.5756590041509516e-06,-0.8629837975511736,-0.9943383155022855,0.8950562500317636,1.0,1.0,1.0,0.026760222537668722,0.04487853192281948,0.05,0.02,0.02,0.03
0.0012517412617105794,8.746572617537568e-06,1.5779170512152587e-06,-0.8632231220986886,-0.9944692872515775,0.8942696738442031,1.0,1.0,1.0,0.027211432503216695,0.043321102542381744,0.05,0.02,0.05,0.0
0.001251741261696702,8.746572486895098e-06,1.577918184239546e-06,-0.8632231381565195,-0.994469290234021,0.8942697095563844,1.0,1.0,1.0,0.027250684337422518,0.04278429957535818,0.05,0.02,0.05,0.01
0.0012517412616688066,8.746572225611908e-06,1.5779204502949405e-06,-0.8632231702721386,-0.9944692961988665,0.8942697809805308,1.0,1.0,1.0,0.02721109336147354,0.04315571372348878,0.05,0.02,0.05,0.03
0.0012517361758973735,8.75129640925306e-06,2.0467793145188815e-06,-0.8628230309819082,-0.9944852543656861,0.9068546098452139,1.0,1.0,1.0,0.027139872776430866,0.044743500257447374,0.05,0.05,0.0,0.0
0.001251736175885203,8.75129629727078e-06,2.046780972081422e-06,-0.8628230450771462,-0.9944852547302222,0.9068546256132467,1.0,1.0,1.0,0.02803877816661801,0.04270359696543538,0.05,0.05,0.0,0.01
0.0012517361758608138,8.751296073308712e-06,2.0467842872098324e-06,-0.8628230732675765,-0.9944852554592913,0.9068546571492501,1.0,1.0,1.0,0.02716845377199032,0.044675531114690505,0.05,0.05,0.0,0.03
0.001251736204040623,8.749457380219907e-06,2.051205629779933e-06,-0.862977282282378,-0.9945855328954866,0.9064994318133122,1.0,1.0,1.0,0.026744052462392736,0.044392314175702954,0.05,0.05,0.02,0.0
0.0012517362040285662,8.749457269199717e-06,2.051207293658941e-06,-0.8629772962520637,-0.9945855331944787,0.9064994478883472,1.0,1.0,1.0,0.027171212814122134,0.0441063490798826,0.05,0.05,0.02,0.01
0.0012517362040042367,8.749457047159275e-06,2.051210621420159e-06,-0.8629773241913878,-0.9945855337924636,0.9064994800383469,1.0,1.0,1.0,0.027171290840265344,0.04370618849294651,0.05,0.05,0.02,0.03
0.0012517362462269323,8.746711684255516e-06,2.0579249530745156e-06,-0.8632069597056728,-0.994732560994192,0.9059679647903858,1.0,1.0,1.0,0.02676407923585714,0.04448875394942392,0.05,0.05,0.05,0.0
0.0012517362462148686,8.746711574673607e-06,2.0579266263004524e-06,-0.8632069734879937,-0.994732561199883,0.905967981322152,1.0,1.0,1.0,0.027163544503323558,0.04508340622644375,0.05,0.05,0.05,0.01
0.0012517362461907566,8.746711355512836e-06,2.057929972755533e-06,-0.8632070010525859,-0.9947325616112614,0.9059680143856101,1.0,1.0,1.0,0.027164459086915137,0.04449496788439549,0.05,0.05,0.05,0.03
